Event_ID	JuncType	geneSymbol	GeneID	Event_Group	Gene_Event_ID	sample	read_count	max_count	sum_count	DSE_Category
Event_4266	JCEC	NR2C2	ENSG00000177463	Skipped Exon	2	shRYBP	26	86	112	
Event_4266	JC	NR2C2	ENSG00000177463	Skipped Exon	2	shRING1A.B	15	92	107	
Event_4266	JCEC	NR2C2	ENSG00000177463	Skipped Exon	2	shRING1A.B	15	92	107	
Event_4267	JC	VGLL4	ENSG00000144560	Skipped Exon	1	shRYBP	18	18	18	
Event_4267	JCEC	VGLL4	ENSG00000144560	Skipped Exon	1	shRYBP	18	18	18	
Event_4267	JC	VGLL4	ENSG00000144560	Skipped Exon	1	shRING1A.B	43	43	43	
Event_4267	JCEC	VGLL4	ENSG00000144560	Skipped Exon	1	shRING1A.B	43	43	43	
Event_4268	JC	CTDSPL	ENSG00000144677	Skipped Exon	1	shRYBP	113	113	113	
Event_4268	JCEC	CTDSPL	ENSG00000144677	Skipped Exon	1	shRYBP	113	113	113	
Event_4268	JC	CTDSPL	ENSG00000144677	Skipped Exon	1	shRING1A.B	135	135	135	
Event_4268	JCEC	CTDSPL	ENSG00000144677	Skipped Exon	1	shRING1A.B	135	135	135	
Event_4269	JC	SLC9A3-AS1	ENSG00000225138	Skipped Exon	1	shRYBP	45	45	45	
Event_4269	JCEC	SLC9A3-AS1	ENSG00000225138	Skipped Exon	1	shRYBP	45	45	45	
Event_4269	JC	SLC9A3-AS1	ENSG00000225138	Skipped Exon	1	shRING1A.B	48	48	48	
Event_4269	JCEC	SLC9A3-AS1	ENSG00000225138	Skipped Exon	1	shRING1A.B	48	48	48	
Event_427	JCEC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	2	Control	65	102	210	Common to shRING1A.B and shRYBP
Event_427	JCEC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	2	shRYBP	61	93	288	Common to shRING1A.B and shRYBP
Event_427	JCEC	GBAP1	ENSG00000160766	Alternative 5' Splice Site	2	shRING1A.B	57	63	217	Common to shRING1A.B and shRYBP
Event_4270	JC	CDC42SE1	ENSG00000197622	Skipped Exon	1	shRYBP	70	70	70	
Event_4270	JCEC	CDC42SE1	ENSG00000197622	Skipped Exon	1	shRYBP	70	70	70	
Event_4270	JC	CDC42SE1	ENSG00000197622	Skipped Exon	1	shRING1A.B	94	94	94	
Event_4270	JCEC	CDC42SE1	ENSG00000197622	Skipped Exon	1	shRING1A.B	94	94	94	
Event_4271	JC	EP400	ENSG00000183495	Skipped Exon	4	shRYBP	58	179	265	
Event_4271	JCEC	EP400	ENSG00000183495	Skipped Exon	4	shRYBP	58	247	333	
Event_4271	JC	EP400	ENSG00000183495	Skipped Exon	4	shRING1A.B	84	350	485	
Event_4271	JCEC	EP400	ENSG00000183495	Skipped Exon	4	shRING1A.B	84	350	485	
Event_4273	JC	MAP4	ENSG00000047849	Skipped Exon	1	shRYBP	767	767	767	
Event_4273	JCEC	MAP4	ENSG00000047849	Skipped Exon	1	shRYBP	767	767	767	
Event_4273	JC	MAP4	ENSG00000047849	Skipped Exon	1	shRING1A.B	779	779	779	
Event_4273	JCEC	MAP4	ENSG00000047849	Skipped Exon	1	shRING1A.B	779	779	779	
Event_4274	JC	WASH2P	ENSG00000146556	Skipped Exon	2	shRYBP	34	44	78	
Event_4274	JCEC	WASH2P	ENSG00000146556	Skipped Exon	2	shRYBP	34	76	154	
Event_4274	JC	WASH2P	ENSG00000146556	Skipped Exon	2	shRING1A.B	37	83	120	
Event_4274	JCEC	WASH2P	ENSG00000146556	Skipped Exon	2	shRING1A.B	37	83	198	
Event_4275	JC	LEF1	ENSG00000138795	Skipped Exon	1	shRYBP	35	35	35	
Event_4275	JCEC	LEF1	ENSG00000138795	Skipped Exon	1	shRYBP	35	35	35	
Event_4275	JC	LEF1	ENSG00000138795	Skipped Exon	1	shRING1A.B	44	44	44	
Event_4275	JCEC	LEF1	ENSG00000138795	Skipped Exon	1	shRING1A.B	44	44	44	
Event_4276	JC	PTPN4	ENSG00000088179	Skipped Exon	4	shRYBP	41	68	146	
Event_4276	JCEC	PTPN4	ENSG00000088179	Skipped Exon	4	shRYBP	41	68	109	
Event_4276	JC	PTPN4	ENSG00000088179	Skipped Exon	4	shRING1A.B	92	103	314	
Event_4276	JCEC	PTPN4	ENSG00000088179	Skipped Exon	4	shRING1A.B	92	103	283	
Event_4277	JC	NIFK-AS1	ENSG00000236859	Skipped Exon	1	shRYBP	31	31	31	
Event_4277	JCEC	NIFK-AS1	ENSG00000236859	Skipped Exon	1	shRYBP	31	31	31	
Event_4277	JC	NIFK-AS1	ENSG00000236859	Skipped Exon	1	shRING1A.B	29	29	29	
Event_4277	JCEC	NIFK-AS1	ENSG00000236859	Skipped Exon	1	shRING1A.B	29	29	29	
Event_4278	JC	DDO	ENSG00000203797	Skipped Exon	1	shRYBP	15	15	15	
Event_4278	JC	DDO	ENSG00000203797	Skipped Exon	1	shRING1A.B	22	22	22	
Event_428	JCEC	D2HGDH	ENSG00000180902	Alternative 5' Splice Site	3	Control	64	64	122	
Event_428	JCEC	D2HGDH	ENSG00000180902	Alternative 5' Splice Site	3	shRYBP	114	215	598	
Event_428	JCEC	D2HGDH	ENSG00000180902	Alternative 5' Splice Site	3	shRING1A.B	164	241	538	
Event_4280	JC	SAP130	ENSG00000136715	Skipped Exon	1	shRYBP	200	200	200	
Event_4280	JCEC	SAP130	ENSG00000136715	Skipped Exon	1	shRYBP	200	200	200	
Event_4280	JC	SAP130	ENSG00000136715	Skipped Exon	1	shRING1A.B	256	256	256	
Event_4280	JCEC	SAP130	ENSG00000136715	Skipped Exon	1	shRING1A.B	256	256	256	
Event_4281	JC	MAGIX	ENSG00000269313	Skipped Exon	1	shRYBP	53	53	198	
Event_4281	JC	MAGIX	ENSG00000269313	Skipped Exon	1	shRING1A.B	39	47	189	
Event_4282	JC	MAGIX	ENSG00000269313	Skipped Exon	2	shRYBP	42	53	198	
Event_4282	JC	MAGIX	ENSG00000269313	Skipped Exon	2	shRING1A.B	47	47	189	
Event_4283	JC	AL592429.2	ENSG00000226571	Skipped Exon	1	shRYBP	23	23	23	
Event_4283	JCEC	AL592429.2	ENSG00000226571	Skipped Exon	1	shRYBP	23	23	23	
Event_4283	JC	AL592429.2	ENSG00000226571	Skipped Exon	1	shRING1A.B	33	33	33	
Event_4283	JCEC	AL592429.2	ENSG00000226571	Skipped Exon	1	shRING1A.B	33	33	33	
Event_4284	JC	PHOSPHO2	ENSG00000144362	Skipped Exon	1	shRYBP	35	35	35	
Event_4284	JCEC	PHOSPHO2	ENSG00000144362	Skipped Exon	1	shRYBP	35	35	35	
Event_4284	JC	PHOSPHO2	ENSG00000144362	Skipped Exon	1	shRING1A.B	31	31	31	
Event_4284	JCEC	PHOSPHO2	ENSG00000144362	Skipped Exon	1	shRING1A.B	31	31	31	
Event_4285	JC	ZNF845	ENSG00000213799	Skipped Exon	1	shRYBP	19	19	19	
Event_4285	JCEC	ZNF845	ENSG00000213799	Skipped Exon	1	shRYBP	19	19	19	
Event_4285	JC	ZNF845	ENSG00000213799	Skipped Exon	1	shRING1A.B	30	30	30	
Event_4285	JCEC	ZNF845	ENSG00000213799	Skipped Exon	1	shRING1A.B	30	30	30	
Event_4287	JC	ZNF148	ENSG00000163848	Skipped Exon	1	shRYBP	16	29	45	
Event_4287	JCEC	ZNF148	ENSG00000163848	Skipped Exon	1	shRYBP	16	29	45	
Event_4287	JC	ZNF148	ENSG00000163848	Skipped Exon	1	shRING1A.B	17	17	17	
Event_4287	JCEC	ZNF148	ENSG00000163848	Skipped Exon	1	shRING1A.B	17	17	17	
Event_4288	JC	ZNF107	ENSG00000196247	Skipped Exon	2	shRYBP	6	52	58	
Event_4288	JCEC	ZNF107	ENSG00000196247	Skipped Exon	2	shRYBP	6	56	62	
Event_4288	JC	ZNF107	ENSG00000196247	Skipped Exon	2	shRING1A.B	10	47	57	
Event_4288	JCEC	ZNF107	ENSG00000196247	Skipped Exon	2	shRING1A.B	10	50	60	
Event_429	JCEC	GORASP1	ENSG00000114745	Alternative 5' Splice Site	3	Control	165	209	567	Unique to shRYBP vs Control
Event_429	JCEC	GORASP1	ENSG00000114745	Alternative 5' Splice Site	3	shRYBP	197	197	323	Unique to shRYBP vs Control
Event_4290	JC	SPATS2L	ENSG00000196141	Skipped Exon	1	shRYBP	31	38	69	
Event_4290	JC	SPATS2L	ENSG00000196141	Skipped Exon	1	shRING1A.B	37	47	84	
Event_4291	JC	PPIL3	ENSG00000240344	Skipped Exon	1	shRYBP	61	61	61	
Event_4291	JCEC	PPIL3	ENSG00000240344	Skipped Exon	1	shRYBP	61	61	61	
Event_4291	JC	PPIL3	ENSG00000240344	Skipped Exon	1	shRING1A.B	108	108	108	
Event_4291	JCEC	PPIL3	ENSG00000240344	Skipped Exon	1	shRING1A.B	108	108	108	
Event_4293	JC	ZNF41	ENSG00000147124	Skipped Exon	1	shRYBP	32	32	32	
Event_4293	JC	ZNF41	ENSG00000147124	Skipped Exon	1	shRING1A.B	40	40	40	
Event_4294	JC	TAZ	ENSG00000102125	Skipped Exon	1	shRYBP	188	188	368	
Event_4294	JCEC	TAZ	ENSG00000102125	Skipped Exon	1	shRYBP	188	188	368	
Event_4294	JC	TAZ	ENSG00000102125	Skipped Exon	1	shRING1A.B	236	236	236	
Event_4294	JCEC	TAZ	ENSG00000102125	Skipped Exon	1	shRING1A.B	236	236	236	
Event_4295	JC	CCDC91	ENSG00000123106	Skipped Exon	2	shRYBP	27	87	114	
Event_4295	JCEC	CCDC91	ENSG00000123106	Skipped Exon	2	shRYBP	27	87	114	
Event_4295	JC	CCDC91	ENSG00000123106	Skipped Exon	2	shRING1A.B	26	65	91	
Event_4295	JCEC	CCDC91	ENSG00000123106	Skipped Exon	2	shRING1A.B	26	65	91	
Event_4297	JC	RPL37A	ENSG00000197756	Skipped Exon	1	shRYBP	5	14	19	
Event_4297	JCEC	RPL37A	ENSG00000197756	Skipped Exon	1	shRYBP	5	14	19	
Event_4297	JC	RPL37A	ENSG00000197756	Skipped Exon	1	shRING1A.B	16	33	49	
Event_4297	JCEC	RPL37A	ENSG00000197756	Skipped Exon	1	shRING1A.B	16	33	49	
Event_4298	JC	RPL37A	ENSG00000197756	Skipped Exon	2	shRYBP	14	14	19	
Event_4298	JCEC	RPL37A	ENSG00000197756	Skipped Exon	2	shRYBP	14	14	19	
Event_4298	JC	RPL37A	ENSG00000197756	Skipped Exon	2	shRING1A.B	33	33	49	
Event_4298	JCEC	RPL37A	ENSG00000197756	Skipped Exon	2	shRING1A.B	33	33	49	
Event_4299	JC	PTPRN	ENSG00000054356	Skipped Exon	1	shRYBP	6	6	6	
Event_4299	JC	PTPRN	ENSG00000054356	Skipped Exon	1	shRING1A.B	31	31	31	
Event_43	JC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	Control	137	137	137	
Event_43	JCEC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	Control	137	137	187	
Event_43	JC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	shRYBP	92	92	92	
Event_43	JCEC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	shRYBP	92	92	145	
Event_43	JC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	shRING1A.B	57	57	57	
Event_43	JCEC	TRAIP	ENSG00000183763	Alternative 5' Splice Site	1	shRING1A.B	57	57	57	
Event_430	JCEC	PLXNB1	ENSG00000164050	Alternative 5' Splice Site	2	Control	90	90	140	Unique to shRYBP vs Control
Event_430	JCEC	PLXNB1	ENSG00000164050	Alternative 5' Splice Site	2	shRYBP	68	68	145	Unique to shRYBP vs Control
Event_4300	JC	ABHD14A-ACY1	ENSG00000114786	Skipped Exon	1	shRYBP	128	128	128	
Event_4300	JCEC	ABHD14A-ACY1	ENSG00000114786	Skipped Exon	1	shRYBP	128	128	128	
Event_4300	JC	ABHD14A-ACY1	ENSG00000114786	Skipped Exon	1	shRING1A.B	195	195	195	
Event_4300	JCEC	ABHD14A-ACY1	ENSG00000114786	Skipped Exon	1	shRING1A.B	195	201	396	
Event_4301	JC	ZNF687	ENSG00000143373	Skipped Exon	1	shRYBP	60	60	60	
Event_4301	JC	ZNF687	ENSG00000143373	Skipped Exon	1	shRING1A.B	106	106	106	
Event_4303	JC	MTERF4	ENSG00000122085	Skipped Exon	3	shRYBP	30	221	251	
Event_4303	JC	MTERF4	ENSG00000122085	Skipped Exon	3	shRING1A.B	41	137	213	
Event_4304	JC	SEPT2	ENSG00000168385	Skipped Exon	2	shRYBP	108	159	378	
Event_4304	JCEC	SEPT2	ENSG00000168385	Skipped Exon	2	shRYBP	108	159	378	
Event_4304	JC	SEPT2	ENSG00000168385	Skipped Exon	2	shRING1A.B	121	211	539	
Event_4304	JCEC	SEPT2	ENSG00000168385	Skipped Exon	2	shRING1A.B	121	211	539	
Event_4305	JC	SEPT2	ENSG00000168385	Skipped Exon	3	shRYBP	14	159	378	
Event_4305	JCEC	SEPT2	ENSG00000168385	Skipped Exon	3	shRYBP	14	159	378	
Event_4305	JC	SEPT2	ENSG00000168385	Skipped Exon	3	shRING1A.B	7	211	539	
Event_4305	JCEC	SEPT2	ENSG00000168385	Skipped Exon	3	shRING1A.B	7	211	539	
Event_4307	JC	SETMAR	ENSG00000170364	Skipped Exon	1	shRYBP	124	257	481	
Event_4307	JCEC	SETMAR	ENSG00000170364	Skipped Exon	1	shRYBP	124	404	628	
Event_4307	JC	SETMAR	ENSG00000170364	Skipped Exon	1	shRING1A.B	139	139	252	
Event_4307	JCEC	SETMAR	ENSG00000170364	Skipped Exon	1	shRING1A.B	139	139	252	
Event_4308	JC	SETMAR	ENSG00000170364	Skipped Exon	2	shRYBP	100	257	481	
Event_4308	JCEC	SETMAR	ENSG00000170364	Skipped Exon	2	shRYBP	100	404	628	
Event_4308	JC	SETMAR	ENSG00000170364	Skipped Exon	2	shRING1A.B	113	139	252	
Event_4308	JCEC	SETMAR	ENSG00000170364	Skipped Exon	2	shRING1A.B	113	139	252	
Event_4309	JC	ATG7	ENSG00000197548	Skipped Exon	5	shRYBP	12	294	306	
Event_4309	JCEC	ATG7	ENSG00000197548	Skipped Exon	5	shRYBP	12	12	12	
Event_4309	JC	ATG7	ENSG00000197548	Skipped Exon	5	shRING1A.B	7	77	192	
Event_4309	JCEC	ATG7	ENSG00000197548	Skipped Exon	5	shRING1A.B	7	77	161	
Event_431	JCEC	DMTF1	ENSG00000135164	Alternative 5' Splice Site	3	Control	83	83	83	Common to shRING1A.B and shRYBP
Event_431	JCEC	DMTF1	ENSG00000135164	Alternative 5' Splice Site	3	shRYBP	87	121	325	Common to shRING1A.B and shRYBP
Event_431	JCEC	DMTF1	ENSG00000135164	Alternative 5' Splice Site	3	shRING1A.B	84	126	390	Common to shRING1A.B and shRYBP
Event_4310	JC	TNC	ENSG00000041982	Skipped Exon	2	shRYBP	88	192	520	
Event_4310	JC	TNC	ENSG00000041982	Skipped Exon	2	shRING1A.B	184	280	913	
Event_4311	JC	TNC	ENSG00000041982	Skipped Exon	3	shRYBP	12	192	520	
Event_4311	JC	TNC	ENSG00000041982	Skipped Exon	3	shRING1A.B	9	280	913	
Event_4312	JC	TNC	ENSG00000041982	Skipped Exon	4	shRYBP	102	192	520	
Event_4312	JC	TNC	ENSG00000041982	Skipped Exon	4	shRING1A.B	177	280	913	
Event_4313	JC	TNC	ENSG00000041982	Skipped Exon	5	shRYBP	126	192	520	
Event_4313	JC	TNC	ENSG00000041982	Skipped Exon	5	shRING1A.B	263	280	913	
Event_4314	JC	SOAT1	ENSG00000057252	Skipped Exon	1	shRYBP	285	285	285	
Event_4314	JCEC	SOAT1	ENSG00000057252	Skipped Exon	1	shRYBP	285	285	285	
Event_4314	JC	SOAT1	ENSG00000057252	Skipped Exon	1	shRING1A.B	447	447	447	
Event_4314	JCEC	SOAT1	ENSG00000057252	Skipped Exon	1	shRING1A.B	447	447	447	
Event_4315	JC	SMAD5	ENSG00000113658	Skipped Exon	1	shRYBP	52	52	52	
Event_4315	JCEC	SMAD5	ENSG00000113658	Skipped Exon	1	shRYBP	52	52	52	
Event_4315	JC	SMAD5	ENSG00000113658	Skipped Exon	1	shRING1A.B	54	54	54	
Event_4315	JCEC	SMAD5	ENSG00000113658	Skipped Exon	1	shRING1A.B	54	54	54	
Event_4319	JC	SOS1	ENSG00000115904	Skipped Exon	1	shRYBP	57	57	57	
Event_4319	JCEC	SOS1	ENSG00000115904	Skipped Exon	1	shRYBP	57	57	57	
Event_4319	JC	SOS1	ENSG00000115904	Skipped Exon	1	shRING1A.B	131	131	131	
Event_4319	JCEC	SOS1	ENSG00000115904	Skipped Exon	1	shRING1A.B	131	131	131	
Event_432	JCEC	MPHOSPH9	ENSG00000051825	Alternative 5' Splice Site	3	Control	59	98	157	Unique to shRYBP vs Control
Event_432	JCEC	MPHOSPH9	ENSG00000051825	Alternative 5' Splice Site	3	shRYBP	90	90	185	Unique to shRYBP vs Control
Event_4320	JC	TPT1-AS1	ENSG00000170919	Skipped Exon	7	shRYBP	12	54	268	
Event_4320	JC	TPT1-AS1	ENSG00000170919	Skipped Exon	7	shRING1A.B	12	26	152	
Event_4321	JC	TPT1-AS1	ENSG00000170919	Skipped Exon	8	shRYBP	46	54	268	
Event_4321	JCEC	TPT1-AS1	ENSG00000170919	Skipped Exon	8	shRYBP	46	46	214	
Event_4321	JC	TPT1-AS1	ENSG00000170919	Skipped Exon	8	shRING1A.B	26	26	152	
Event_4321	JCEC	TPT1-AS1	ENSG00000170919	Skipped Exon	8	shRING1A.B	26	44	174	
Event_4322	JC	PLXNB1	ENSG00000164050	Skipped Exon	1	shRYBP	38	38	67	
Event_4322	JCEC	PLXNB1	ENSG00000164050	Skipped Exon	1	shRYBP	38	68	145	
Event_4322	JC	PLXNB1	ENSG00000164050	Skipped Exon	1	shRING1A.B	73	73	73	
Event_4322	JCEC	PLXNB1	ENSG00000164050	Skipped Exon	1	shRING1A.B	73	88	161	
Event_4323	JC	DALRD3	ENSG00000178149	Skipped Exon	1	shRYBP	18	94	126	
Event_4323	JCEC	DALRD3	ENSG00000178149	Skipped Exon	1	shRYBP	18	18	35	
Event_4323	JC	DALRD3	ENSG00000178149	Skipped Exon	1	shRING1A.B	25	168	227	
Event_4323	JCEC	DALRD3	ENSG00000178149	Skipped Exon	1	shRING1A.B	25	43	68	
Event_4324	JC	DALRD3	ENSG00000178149	Skipped Exon	2	shRYBP	94	94	126	
Event_4324	JC	DALRD3	ENSG00000178149	Skipped Exon	2	shRING1A.B	168	168	227	
Event_4325	JC	QRICH1	ENSG00000198218	Skipped Exon	1	shRYBP	452	452	452	
Event_4325	JCEC	QRICH1	ENSG00000198218	Skipped Exon	1	shRYBP	452	452	452	
Event_4325	JC	QRICH1	ENSG00000198218	Skipped Exon	1	shRING1A.B	571	571	571	
Event_4325	JCEC	QRICH1	ENSG00000198218	Skipped Exon	1	shRING1A.B	571	571	571	
Event_4326	JC	DAG1	ENSG00000173402	Skipped Exon	4	shRYBP	25	25	87	
Event_4326	JC	DAG1	ENSG00000173402	Skipped Exon	4	shRING1A.B	13	31	57	
Event_4327	JC	DAG1	ENSG00000173402	Skipped Exon	5	shRYBP	16	25	87	
Event_4327	JCEC	DAG1	ENSG00000173402	Skipped Exon	5	shRYBP	16	27	91	
Event_4327	JC	DAG1	ENSG00000173402	Skipped Exon	5	shRING1A.B	13	31	57	
Event_4327	JCEC	DAG1	ENSG00000173402	Skipped Exon	5	shRING1A.B	13	31	57	
Event_4328	JC	PDGFA	ENSG00000197461	Skipped Exon	1	shRYBP	199	199	199	
Event_4328	JCEC	PDGFA	ENSG00000197461	Skipped Exon	1	shRYBP	199	199	199	
Event_4328	JC	PDGFA	ENSG00000197461	Skipped Exon	1	shRING1A.B	183	183	183	
Event_4328	JCEC	PDGFA	ENSG00000197461	Skipped Exon	1	shRING1A.B	183	183	183	
Event_4329	JC	PBRM1	ENSG00000163939	Skipped Exon	1	shRYBP	95	95	132	
Event_4329	JC	PBRM1	ENSG00000163939	Skipped Exon	1	shRING1A.B	82	82	101	
Event_433	JCEC	ITFG2	ENSG00000111203	Alternative 5' Splice Site	2	Control	37	88	139	
Event_433	JCEC	ITFG2	ENSG00000111203	Alternative 5' Splice Site	2	shRYBP	13	69	82	
Event_433	JCEC	ITFG2	ENSG00000111203	Alternative 5' Splice Site	2	shRING1A.B	39	39	56	
Event_4330	JC	PBRM1	ENSG00000163939	Skipped Exon	2	shRYBP	37	95	132	
Event_4330	JC	PBRM1	ENSG00000163939	Skipped Exon	2	shRING1A.B	19	82	101	
Event_4331	JC	MED23	ENSG00000112282	Skipped Exon	1	shRYBP	30	30	30	
Event_4331	JCEC	MED23	ENSG00000112282	Skipped Exon	1	shRYBP	30	30	30	
Event_4331	JC	MED23	ENSG00000112282	Skipped Exon	1	shRING1A.B	49	49	49	
Event_4331	JCEC	MED23	ENSG00000112282	Skipped Exon	1	shRING1A.B	49	49	49	
Event_4332	JC	TTLL3	ENSG00000214021	Skipped Exon	3	shRYBP	17	61	106	
Event_4332	JC	TTLL3	ENSG00000214021	Skipped Exon	3	shRING1A.B	51	132	318	
Event_4333	JC	HDLBP	ENSG00000115677	Skipped Exon	1	shRYBP	61	130	456	
Event_4333	JC	HDLBP	ENSG00000115677	Skipped Exon	1	shRING1A.B	62	97	423	
Event_4334	JC	SETD5	ENSG00000168137	Skipped Exon	1	shRYBP	628	628	628	
Event_4334	JCEC	SETD5	ENSG00000168137	Skipped Exon	1	shRYBP	628	628	628	
Event_4334	JC	SETD5	ENSG00000168137	Skipped Exon	1	shRING1A.B	752	752	752	
Event_4334	JCEC	SETD5	ENSG00000168137	Skipped Exon	1	shRING1A.B	752	752	752	
Event_4335	JC	HLA-DMA	ENSG00000204257	Skipped Exon	2	shRYBP	168	168	249	
Event_4335	JC	HLA-DMA	ENSG00000204257	Skipped Exon	2	shRING1A.B	227	227	227	
Event_4336	JC	KRIT1	ENSG00000001631	Skipped Exon	1	shRYBP	27	27	35	
Event_4336	JCEC	KRIT1	ENSG00000001631	Skipped Exon	1	shRYBP	27	27	27	
Event_4336	JC	KRIT1	ENSG00000001631	Skipped Exon	1	shRING1A.B	45	45	71	
Event_4336	JCEC	KRIT1	ENSG00000001631	Skipped Exon	1	shRING1A.B	45	45	45	
Event_4337	JC	KRIT1	ENSG00000001631	Skipped Exon	2	shRYBP	8	27	35	
Event_4337	JC	KRIT1	ENSG00000001631	Skipped Exon	2	shRING1A.B	26	45	71	
Event_4338	JC	KIF9	ENSG00000088727	Skipped Exon	1	shRYBP	24	24	24	
Event_4338	JC	KIF9	ENSG00000088727	Skipped Exon	1	shRING1A.B	44	44	44	
Event_4339	JC	ANKMY1	ENSG00000144504	Skipped Exon	1	shRYBP	8	24	32	
Event_4339	JC	ANKMY1	ENSG00000144504	Skipped Exon	1	shRING1A.B	19	45	64	
Event_434	JCEC	AFG3L1P	ENSG00000223959	Alternative 5' Splice Site	2	Control	19	143	340	Unique to shRYBP vs Control
Event_434	JCEC	AFG3L1P	ENSG00000223959	Alternative 5' Splice Site	2	shRYBP	29	118	354	Unique to shRYBP vs Control
Event_4340	JC	EFEMP2	ENSG00000172638	Skipped Exon	2	shRYBP	66	66	84	
Event_4340	JCEC	EFEMP2	ENSG00000172638	Skipped Exon	2	shRYBP	66	66	84	
Event_4340	JC	EFEMP2	ENSG00000172638	Skipped Exon	2	shRING1A.B	135	135	185	
Event_4340	JCEC	EFEMP2	ENSG00000172638	Skipped Exon	2	shRING1A.B	135	135	191	
Event_4341	JC	PSPH	ENSG00000146733	Skipped Exon	1	shRYBP	48	239	287	
Event_4341	JCEC	PSPH	ENSG00000146733	Skipped Exon	1	shRYBP	48	239	287	
Event_4341	JC	PSPH	ENSG00000146733	Skipped Exon	1	shRING1A.B	20	184	204	
Event_4341	JCEC	PSPH	ENSG00000146733	Skipped Exon	1	shRING1A.B	20	184	204	
Event_4342	JC	PSPH	ENSG00000146733	Skipped Exon	2	shRYBP	239	239	287	
Event_4342	JCEC	PSPH	ENSG00000146733	Skipped Exon	2	shRYBP	239	239	287	
Event_4342	JC	PSPH	ENSG00000146733	Skipped Exon	2	shRING1A.B	184	184	204	
Event_4342	JCEC	PSPH	ENSG00000146733	Skipped Exon	2	shRING1A.B	184	184	204	
Event_4343	JC	AC010522.1	ENSG00000268750	Skipped Exon	1	shRYBP	29	29	29	
Event_4343	JCEC	AC010522.1	ENSG00000268750	Skipped Exon	1	shRYBP	29	29	29	
Event_4343	JC	AC010522.1	ENSG00000268750	Skipped Exon	1	shRING1A.B	28	28	28	
Event_4343	JCEC	AC010522.1	ENSG00000268750	Skipped Exon	1	shRING1A.B	28	28	28	
Event_4344	JC	ATP6V1E2	ENSG00000250565	Skipped Exon	1	shRYBP	70	70	70	
Event_4344	JC	ATP6V1E2	ENSG00000250565	Skipped Exon	1	shRING1A.B	62	62	62	
Event_4345	JC	EHMT1	ENSG00000181090	Skipped Exon	2	shRYBP	15	295	310	
Event_4345	JC	EHMT1	ENSG00000181090	Skipped Exon	2	shRING1A.B	15	549	564	
Event_4346	JC	DCLRE1C	ENSG00000152457	Skipped Exon	1	shRYBP	62	62	80	
Event_4346	JC	DCLRE1C	ENSG00000152457	Skipped Exon	1	shRING1A.B	80	80	99	
Event_4347	JC	DCLRE1C	ENSG00000152457	Skipped Exon	2	shRYBP	18	62	80	
Event_4347	JCEC	DCLRE1C	ENSG00000152457	Skipped Exon	2	shRYBP	18	18	18	
Event_4347	JC	DCLRE1C	ENSG00000152457	Skipped Exon	2	shRING1A.B	19	80	99	
Event_4347	JCEC	DCLRE1C	ENSG00000152457	Skipped Exon	2	shRING1A.B	19	19	19	
Event_4349	JC	ZNF138	ENSG00000197008	Skipped Exon	2	shRYBP	19	25	62	
Event_4349	JCEC	ZNF138	ENSG00000197008	Skipped Exon	2	shRYBP	19	25	62	
Event_4349	JC	ZNF138	ENSG00000197008	Skipped Exon	2	shRING1A.B	20	20	52	
Event_4349	JCEC	ZNF138	ENSG00000197008	Skipped Exon	2	shRING1A.B	20	20	52	
Event_435	JCEC	CASC19	ENSG00000254166	Alternative 5' Splice Site	2	Control	23	178	822	Common to shRING1A.B and shRYBP
Event_435	JCEC	CASC19	ENSG00000254166	Alternative 5' Splice Site	2	shRYBP	18	123	956	Common to shRING1A.B and shRYBP
Event_435	JCEC	CASC19	ENSG00000254166	Alternative 5' Splice Site	2	shRING1A.B	23	112	915	Common to shRING1A.B and shRYBP
Event_4350	JC	ZNF138	ENSG00000197008	Skipped Exon	3	shRYBP	25	25	62	
Event_4350	JCEC	ZNF138	ENSG00000197008	Skipped Exon	3	shRYBP	25	25	62	
Event_4350	JC	ZNF138	ENSG00000197008	Skipped Exon	3	shRING1A.B	12	20	52	
Event_4350	JCEC	ZNF138	ENSG00000197008	Skipped Exon	3	shRING1A.B	12	20	52	
Event_4352	JC	BUD23	ENSG00000071462	Skipped Exon	3	shRYBP	41	41	120	
Event_4352	JCEC	BUD23	ENSG00000071462	Skipped Exon	3	shRYBP	41	41	105	
Event_4352	JC	BUD23	ENSG00000071462	Skipped Exon	3	shRING1A.B	64	64	157	
Event_4352	JCEC	BUD23	ENSG00000071462	Skipped Exon	3	shRING1A.B	64	64	140	
Event_4353	JC	MAGI2-AS3	ENSG00000234456	Skipped Exon	4	shRYBP	199	199	545	
Event_4353	JCEC	MAGI2-AS3	ENSG00000234456	Skipped Exon	4	shRYBP	199	199	545	
Event_4353	JC	MAGI2-AS3	ENSG00000234456	Skipped Exon	4	shRING1A.B	224	224	677	
Event_4353	JCEC	MAGI2-AS3	ENSG00000234456	Skipped Exon	4	shRING1A.B	224	224	677	
